95.692
103.67
113.22
120.99
129.87
138.88
148.43
157.82
167.58
177.82
185.83
196.15
207.99
221.6
233.59
246.19
260.07
273.71
288.23
302.38
317.43
332.31
348.6
364.51
381.07
396.83
411.42
425.5
439.07
452.51
465.84
479.05
494.1
508.18
522.54
536.33
550.31
564.04
577.81
590.44
601.92
613.62
625.9
638.6
651.28
664
676.68
690.13
702.53
715.08
725.79
737.31
747.35
756.81
766.98
776.73
787.99
799.09
809.73
820.17
831.38
841.7
851.36
861.9
873.23
884.16
896.29
910.02
924.24
939.86
957.12
971.71
987.85
1005.2
1021.1
1037.6
1053.9
1071.7
1088.8
1106.7
1124.4
1142.7
1159.7
1177.4
1196.4
1214.8
1233.2
1251.3
1269.1
1287.4
1304.9
1323
1340.2
1358.4
1376.1
1393.9
1412.8
1430.2
1449.2
1466.2
1484.9
1501.6
1517.2
1534.2
1550.1
1566.3
1580.9
1597.4
1613.3
1629.8
1646.1
1662.9
1681.1
1698.8
1717
1734.5
1752.3
1771.5
1789.5
1808.7
1828.3
1847.7
1867.2
1887.1
1906.5
1926.3
1945.4
1963.3
1981.6
1999.4
2017
2034.5
2051.3
2068.8
2085.1
2103.1
2123.2
2143
2162.3
2181.3
2198.8
2214.4
2230.4
2247.5
2264.3
2280.2
2295.8
2311.7
2325.9
2341
2356.5
2370.2
2386.1
2401.5
2418.3
2435.7
2453.2
2471.2
2490.8
2510.2
2530.4
2551.4
2570.9
2590.2
2609.3
2628.3
2648.1
2668.1
2688.4
2706.9
2726.8
2747
2765.6
2785
2803.1
2820.6
2839.3
2858.6
2876.4
2893.3
2909.5
2925.4
2940.2
2955.9
2971.6
2987.1
3001.9
3016.2
3031.1
3046.9
3063
3079.3
3095.2
3110.1
3126.2
3140.9
3155.2
3169.8
3183.8
3197.3
3209.2
3221.4
3232.3
3241.6
3250.5
3259.2
3266.8
3274.7
3281.3
3287.5
3292.3
3297
3303.1
3307.9
3312.6
3317.3
3323.1
3327.2
3330
3333.1
3335.4
3339.1
3344.1
3349.3
3354.2
3359.3
3362.8
3365.1
3366.7
3368.7
3374.6
3380.8
3387.1
3395.3
3403.7
3411
3417.6
3423.7
3431
3437.2
3444.9
3452.6
3463
3472.6
3481.9
3491
3500.8
3511.5
3522.1
3532
3541
3550
3560.6
3572.3
3586.5
3601
3616.9
3631.8
3649.3
3665.7
3682.7
3701.6
3719.3
3737.2
3755
3773.4
3793.2
3812.4
3832.3
3852
3872
3890.1
3909.6
3929.7
3948.4
3968.3
3987.6
4006.5
4026
4045.6
4064.7
4085.1
4105.9
4128.2
4149.5
4170.5
4193.4
4217.3
4242.9
4268
4292.4
